task_id,concept,parameter,trial,hint_concept,hint_param,hint_confidence,hint_concept_correct,hint_param_correct,cross_predicted,cross_gt,cross_correct,within_predicted,within_gt,within_correct,extrap_correct,extrap_confidence,all_correct,elapsed_s
Resize_0.5XY_2,Resize,0.5XY,2,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8594.42
Resize_0.5XY_3,Resize,0.5XY,3,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.67,False,8598.01
Resize_0.5XY_4,Resize,0.5XY,4,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8602.03
Resize_0.5XY_5,Resize,0.5XY,5,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,8606.29
Resize_0.5XY_6,Resize,0.5XY,6,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8609.18
Resize_0.5XY_7,Resize,0.5XY,7,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8613.36
Resize_0.5XY_8,Resize,0.5XY,8,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,8618.35
Resize_0.5XY_9,Resize,0.5XY,9,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8620.92
Resize_0.5XY_10,Resize,0.5XY,10,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8624.71
Resize_0.5XY_11,Resize,0.5XY,11,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8627.51
Resize_0.5XY_12,Resize,0.5XY,12,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8631.61
Resize_0.5XY_13,Resize,0.5XY,13,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8637.09
Resize_0.5XY_14,Resize,0.5XY,14,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8641.92
Resize_0.5XY_15,Resize,0.5XY,15,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8647.14
Resize_0.5XY_16,Resize,0.5XY,16,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8652.22
Resize_0.5XY_17,Resize,0.5XY,17,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8652.92
Resize_0.5XY_18,Resize,0.5XY,18,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8658.59
Resize_0.5XY_19,Resize,0.5XY,19,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8662.08
Resize_0.5XY_20,Resize,0.5XY,20,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8664.95
Resize_0.5XY_21,Resize,0.5XY,21,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8670.58
Resize_0.5XY_22,Resize,0.5XY,22,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8673.47
Resize_0.5XY_23,Resize,0.5XY,23,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8680.84
Resize_0.5XY_24,Resize,0.5XY,24,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8683.66
Resize_0.5XY_25,Resize,0.5XY,25,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8688.6
Resize_0.5XY_26,Resize,0.5XY,26,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8692.34
Resize_0.5XY_27,Resize,0.5XY,27,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8697.79
Resize_0.5XY_28,Resize,0.5XY,28,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8700.59
Resize_0.5XY_29,Resize,0.5XY,29,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8705.72
Resize_0.5XY_30,Resize,0.5XY,30,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8707.39
Resize_0.5XY_31,Resize,0.5XY,31,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8710.5
Resize_0.5XY_32,Resize,0.5XY,32,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8714.17
Resize_0.5XY_33,Resize,0.5XY,33,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8718.31
Resize_0.5XY_34,Resize,0.5XY,34,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8721.08
Resize_0.5XY_35,Resize,0.5XY,35,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8723.67
Resize_0.5XY_36,Resize,0.5XY,36,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8727.6
Resize_0.5XY_37,Resize,0.5XY,37,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8731.64
Resize_0.5XY_38,Resize,0.5XY,38,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8734.66
Resize_0.5XY_39,Resize,0.5XY,39,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8739.49
Resize_0.5XY_40,Resize,0.5XY,40,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8743.79
Resize_0.5XY_41,Resize,0.5XY,41,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8747.37
Resize_0.5XY_42,Resize,0.5XY,42,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8751.76
Resize_0.5XY_43,Resize,0.5XY,43,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,1.0,False,8756.23
Resize_0.5XY_44,Resize,0.5XY,44,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8758.74
Resize_0.5XY_45,Resize,0.5XY,45,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8765.47
Resize_0.5XY_46,Resize,0.5XY,46,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8766.78
Resize_0.5XY_47,Resize,0.5XY,47,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8769.47
Resize_0.5XY_48,Resize,0.5XY,48,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8774.68
Resize_0.5XY_49,Resize,0.5XY,49,Resize,0.5XY,0.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,8778.36
Resize_2XY_0,Resize,2XY,0,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8781.59
Resize_2XY_1,Resize,2XY,1,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8785.52
Resize_2XY_2,Resize,2XY,2,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8789.63
Resize_2XY_3,Resize,2XY,3,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8796.66
Resize_2XY_4,Resize,2XY,4,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8798.26
Resize_2XY_5,Resize,2XY,5,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8800.97
Resize_2XY_6,Resize,2XY,6,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8805.38
Resize_2XY_7,Resize,2XY,7,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8810.09
Resize_2XY_8,Resize,2XY,8,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8814.09
Resize_2XY_9,Resize,2XY,9,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8817.9
Resize_2XY_10,Resize,2XY,10,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8825.61
Resize_2XY_11,Resize,2XY,11,Resize,2XY,0.0,True,True,Number of objects,Size of objects,False,2XY,2XY,True,True,1.0,False,8834.8
Resize_2XY_12,Resize,2XY,12,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8843.92
Resize_2XY_13,Resize,2XY,13,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8852.66
Resize_2XY_14,Resize,2XY,14,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8867.25
Resize_2XY_15,Resize,2XY,15,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8871.74
Resize_2XY_16,Resize,2XY,16,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8880.05
Resize_2XY_17,Resize,2XY,17,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8887.93
Resize_2XY_18,Resize,2XY,18,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8896.68
Resize_2XY_19,Resize,2XY,19,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8906.78
Resize_2XY_20,Resize,2XY,20,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8917.42
Resize_2XY_21,Resize,2XY,21,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8921.74
Resize_2XY_22,Resize,2XY,22,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8931.16
Resize_2XY_23,Resize,2XY,23,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8937.69
Resize_2XY_24,Resize,2XY,24,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8946.78
Resize_2XY_25,Resize,2XY,25,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8955.69
Resize_2XY_26,Resize,2XY,26,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8965.35
Resize_2XY_27,Resize,2XY,27,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8974.99
Resize_2XY_28,Resize,2XY,28,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,8984.44
Resize_2XY_29,Resize,2XY,29,Resize,2XY,0.0,True,True,Color of objects,Size of objects,False,2XY,2XY,True,True,1.0,False,8994.41
Resize_2XY_30,Resize,2XY,30,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9004.66
Resize_2XY_31,Resize,2XY,31,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9013.98
Resize_2XY_32,Resize,2XY,32,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9023.43
Resize_2XY_33,Resize,2XY,33,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9033.18
Resize_2XY_34,Resize,2XY,34,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9042.66
Resize_2XY_35,Resize,2XY,35,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9052.94
Resize_2XY_36,Resize,2XY,36,Resize,2XY,0.0,True,True,Color of objects,Size of objects,False,2XY,2XY,True,True,1.0,False,9062.9
Resize_2XY_37,Resize,2XY,37,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9072.43
Resize_2XY_38,Resize,2XY,38,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9081.88
Resize_2XY_39,Resize,2XY,39,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9093.15
Resize_2XY_40,Resize,2XY,40,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9104.43
Resize_2XY_41,Resize,2XY,41,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9114.28
Resize_2XY_42,Resize,2XY,42,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9124.31
Resize_2XY_43,Resize,2XY,43,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9133.71
Resize_2XY_44,Resize,2XY,44,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.67,True,9143.09
Resize_2XY_45,Resize,2XY,45,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9151.95
Resize_2XY_46,Resize,2XY,46,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9161.12
Resize_2XY_47,Resize,2XY,47,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9171.02
Resize_2XY_48,Resize,2XY,48,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9181.02
Resize_2XY_49,Resize,2XY,49,Resize,2XY,0.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,9190.38
Colour_Red_0,Colour,Red,0,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9200.56
Colour_Red_1,Colour,Red,1,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9211.04
Colour_Red_2,Colour,Red,2,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9221.61
Colour_Red_3,Colour,Red,3,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9231.83
Colour_Red_4,Colour,Red,4,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9242.12
Colour_Red_5,Colour,Red,5,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9251.68
Colour_Red_6,Colour,Red,6,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9262.99
Colour_Red_7,Colour,Red,7,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9273.42
Colour_Red_8,Colour,Red,8,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9283.32
Colour_Red_9,Colour,Red,9,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9293.56
Colour_Red_10,Colour,Red,10,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9303.91
Colour_Red_11,Colour,Red,11,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9313.7
Colour_Red_12,Colour,Red,12,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9323.95
Colour_Red_13,Colour,Red,13,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9334.26
Colour_Red_14,Colour,Red,14,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9344.55
Colour_Red_15,Colour,Red,15,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9354.58
Colour_Red_16,Colour,Red,16,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9364.47
Colour_Red_17,Colour,Red,17,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9374.41
Colour_Red_18,Colour,Red,18,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9384.61
Colour_Red_19,Colour,Red,19,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9394.93
Colour_Red_20,Colour,Red,20,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9405.2
Colour_Red_21,Colour,Red,21,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9415.16
Colour_Red_22,Colour,Red,22,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9425.37
Colour_Red_23,Colour,Red,23,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9435.13
Colour_Red_24,Colour,Red,24,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9444.4
Colour_Red_25,Colour,Red,25,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9454.66
Colour_Red_26,Colour,Red,26,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9464.75
Colour_Red_27,Colour,Red,27,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9474.27
Colour_Red_28,Colour,Red,28,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9484.32
Colour_Red_29,Colour,Red,29,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9494.21
Colour_Red_30,Colour,Red,30,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9503.74
Colour_Red_31,Colour,Red,31,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9513.21
Colour_Red_32,Colour,Red,32,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9518.54
Colour_Red_33,Colour,Red,33,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9524.57
Colour_Red_34,Colour,Red,34,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9527.52
Colour_Red_35,Colour,Red,35,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9531.73
Colour_Red_36,Colour,Red,36,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9535.61
Colour_Red_37,Colour,Red,37,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9545.35
Colour_Red_38,Colour,Red,38,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9555.45
Colour_Red_39,Colour,Red,39,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9565.12
Colour_Red_40,Colour,Red,40,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9575.78
Colour_Red_41,Colour,Red,41,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9586.19
Colour_Red_42,Colour,Red,42,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9595.8
Colour_Red_43,Colour,Red,43,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9605.52
Colour_Red_44,Colour,Red,44,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9616.39
Colour_Red_45,Colour,Red,45,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9627.23
Colour_Red_46,Colour,Red,46,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9648.09
Colour_Red_47,Colour,Red,47,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9652.82
Colour_Red_48,Colour,Red,48,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9662.23
Colour_Red_49,Colour,Red,49,Colour,Red,0.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,9671.7
Colour_Green_0,Colour,Green,0,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9681.06
Colour_Green_1,Colour,Green,1,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9688.0
Colour_Green_2,Colour,Green,2,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9699.3
Colour_Green_3,Colour,Green,3,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9708.83
Colour_Green_4,Colour,Green,4,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9715.28
Colour_Green_5,Colour,Green,5,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9724.41
Colour_Green_6,Colour,Green,6,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9735.9
Colour_Green_7,Colour,Green,7,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,0.67,True,9744.87
Colour_Green_8,Colour,Green,8,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9751.91
Colour_Green_9,Colour,Green,9,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9761.18
Colour_Green_10,Colour,Green,10,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9773.09
Colour_Green_11,Colour,Green,11,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,0.67,True,9782.68
Colour_Green_12,Colour,Green,12,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9791.99
Colour_Green_13,Colour,Green,13,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9801.06
Colour_Green_14,Colour,Green,14,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9810.17
Colour_Green_15,Colour,Green,15,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9819.19
Colour_Green_16,Colour,Green,16,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9826.11
Colour_Green_17,Colour,Green,17,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9835.0
Colour_Green_18,Colour,Green,18,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9847.16
Colour_Green_19,Colour,Green,19,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9856.24
Colour_Green_20,Colour,Green,20,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9865.07
Colour_Green_21,Colour,Green,21,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9874.36
Colour_Green_22,Colour,Green,22,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9881.65
Colour_Green_23,Colour,Green,23,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9896.59
Colour_Green_24,Colour,Green,24,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9904.38
Colour_Green_25,Colour,Green,25,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9916.37
Colour_Green_26,Colour,Green,26,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9925.61
Colour_Green_27,Colour,Green,27,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9934.72
Colour_Green_28,Colour,Green,28,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9943.75
Colour_Green_29,Colour,Green,29,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9953.0
Colour_Green_30,Colour,Green,30,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9962.2
Colour_Green_31,Colour,Green,31,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9970.6
Colour_Green_32,Colour,Green,32,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9979.26
Colour_Green_33,Colour,Green,33,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9985.71
Colour_Green_34,Colour,Green,34,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,9994.68
Colour_Green_35,Colour,Green,35,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,10006.34
Colour_Green_36,Colour,Green,36,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,10015.02
Colour_Green_37,Colour,Green,37,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,10024.28
Colour_Green_38,Colour,Green,38,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,10028.89
Colour_Green_39,Colour,Green,39,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,10032.91
Colour_Green_40,Colour,Green,40,Colour,Green,0.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,10036.47
