task_id,concept,parameter,trial,hint_concept,hint_param,hint_confidence,hint_concept_correct,hint_param_correct,cross_predicted,cross_gt,cross_correct,within_predicted,within_gt,within_correct,extrap_correct,extrap_confidence,all_correct,elapsed_s
Resize_0.5XY_3,Resize,0.5XY,3,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3570.36
Resize_0.5XY_0,Resize,0.5XY,0,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,3576.25
Resize_0.5XY_4,Resize,0.5XY,4,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3588.84
Resize_0.5XY_5,Resize,0.5XY,5,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,3601.43
Resize_0.5XY_8,Resize,0.5XY,8,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3663.35
Resize_0.5XY_6,Resize,0.5XY,6,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,1.0,False,3682.67
Resize_0.5XY_7,Resize,0.5XY,7,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3694.18
Resize_0.5XY_9,Resize,0.5XY,9,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3700.79
Resize_0.5XY_10,Resize,0.5XY,10,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.0,False,3733.97
Resize_0.5XY_11,Resize,0.5XY,11,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3746.17
Resize_0.5XY_12,Resize,0.5XY,12,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,3769.93
Resize_0.5XY_13,Resize,0.5XY,13,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,3788.2
Resize_0.5XY_14,Resize,0.5XY,14,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.67,False,3800.5
Resize_0.5XY_16,Resize,0.5XY,16,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.67,False,3823.73
Resize_0.5XY_15,Resize,0.5XY,15,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3823.95
Resize_0.5XY_17,Resize,0.5XY,17,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3844.52
Resize_0.5XY_18,Resize,0.5XY,18,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3850.01
Resize_0.5XY_20,Resize,0.5XY,20,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3879.82
Resize_0.5XY_21,Resize,0.5XY,21,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3897.41
Resize_0.5XY_22,Resize,0.5XY,22,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,3906.62
Resize_0.5XY_19,Resize,0.5XY,19,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3925.45
Resize_0.5XY_23,Resize,0.5XY,23,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,3933.35
Resize_0.5XY_24,Resize,0.5XY,24,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,1.0,False,3951.25
Resize_0.5XY_25,Resize,0.5XY,25,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3961.96
Resize_0.5XY_27,Resize,0.5XY,27,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3977.89
Resize_0.5XY_28,Resize,0.5XY,28,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,3998.51
Resize_0.5XY_29,Resize,0.5XY,29,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4006.29
Resize_0.5XY_26,Resize,0.5XY,26,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,1.0,False,4026.62
Resize_0.5XY_30,Resize,0.5XY,30,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4054.52
Resize_0.5XY_32,Resize,0.5XY,32,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.0,False,4078.44
Resize_0.5XY_33,Resize,0.5XY,33,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,1.0,False,4082.29
Resize_0.5XY_31,Resize,0.5XY,31,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4089.34
Resize_0.5XY_34,Resize,0.5XY,34,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.0,False,4126.26
Resize_0.5XY_35,Resize,0.5XY,35,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,4133.65
Resize_0.5XY_36,Resize,0.5XY,36,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,1.0,False,4144.01
Resize_0.5XY_37,Resize,0.5XY,37,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4165.93
Resize_0.5XY_38,Resize,0.5XY,38,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4186.88
Resize_0.5XY_39,Resize,0.5XY,39,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4197.69
Resize_0.5XY_42,Resize,0.5XY,42,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4225.9
Resize_0.5XY_41,Resize,0.5XY,41,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4245.92
Resize_0.5XY_43,Resize,0.5XY,43,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4259.23
Resize_0.5XY_40,Resize,0.5XY,40,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.67,False,4269.21
Resize_0.5XY_44,Resize,0.5XY,44,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.67,False,4277.81
Resize_0.5XY_45,Resize,0.5XY,45,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,1.0,False,4298.67
Resize_0.5XY_47,Resize,0.5XY,47,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,False,0.67,False,4310.82
Resize_0.5XY_48,Resize,0.5XY,48,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4342.2
Resize_0.5XY_46,Resize,0.5XY,46,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,1.0,True,4372.18
Resize_2XY_0,Resize,2XY,0,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,4400.74
Resize_2XY_1,Resize,2XY,1,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,4410.37
Resize_2XY_2,Resize,2XY,2,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.67,True,4429.55
Resize_0.5XY_49,Resize,0.5XY,49,Resize,0.5XY,1.0,True,True,Size of objects,Size of objects,True,0.5XY,0.5XY,True,True,0.67,True,4439.33
Resize_2XY_3,Resize,2XY,3,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4455.39
Resize_2XY_4,Resize,2XY,4,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.67,True,4485.4
Resize_2XY_5,Resize,2XY,5,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,4517.5
Resize_2XY_7,Resize,2XY,7,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,0.67,False,4530.65
Resize_2XY_6,Resize,2XY,6,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4536.32
Resize_2XY_8,Resize,2XY,8,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,4555.37
Resize_2XY_11,Resize,2XY,11,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,4590.3
Resize_2XY_10,Resize,2XY,10,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.67,True,4601.08
Resize_2XY_13,Resize,2XY,13,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4614.95
Resize_2XY_9,Resize,2XY,9,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4622.29
Resize_2XY_14,Resize,2XY,14,Resize,2XY,1.0,True,True,Number of objects,Size of objects,False,2XY,2XY,True,False,0.67,False,4658.39
Resize_2XY_15,Resize,2XY,15,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,0.67,False,4701.17
Resize_2XY_16,Resize,2XY,16,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,4734.46
Resize_2XY_17,Resize,2XY,17,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4736.81
Resize_2XY_12,Resize,2XY,12,Reflect,Y,1.0,False,False,Orientation of objects,Orientation of objects,True,Y,Y,True,True,1.0,True,4742.97
Resize_2XY_18,Resize,2XY,18,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4759.74
Resize_2XY_19,Resize,2XY,19,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4795.67
Resize_2XY_21,Resize,2XY,21,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4796.33
Resize_2XY_22,Resize,2XY,22,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,1.0,False,4816.64
Resize_2XY_20,Resize,2XY,20,Resize,2XY,1.0,True,True,Orientation of objects,Size of objects,False,2XY,2XY,True,False,0.5,False,4817.31
Resize_2XY_23,Resize,2XY,23,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.5,True,4829.07
Resize_2XY_24,Resize,2XY,24,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4836.25
Resize_2XY_26,Resize,2XY,26,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4888.77
Resize_2XY_25,Resize,2XY,25,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4889.02
Resize_2XY_27,Resize,2XY,27,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,0.0,False,4900.0
Resize_2XY_28,Resize,2XY,28,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4908.8
Resize_2XY_29,Resize,2XY,29,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4926.35
Resize_2XY_30,Resize,2XY,30,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,4947.97
Resize_2XY_32,Resize,2XY,32,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4967.47
Resize_2XY_31,Resize,2XY,31,Resize,2XY,1.0,True,True,Orientation of objects,Size of objects,False,2XY,2XY,True,False,1.0,False,4971.97
Resize_2XY_34,Resize,2XY,34,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.67,True,4979.16
Resize_2XY_33,Resize,2XY,33,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,4985.73
Resize_2XY_35,Resize,2XY,35,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,5004.64
Resize_2XY_36,Resize,2XY,36,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,5043.95
Resize_2XY_37,Resize,2XY,37,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,0.67,False,5069.68
Resize_2XY_38,Resize,2XY,38,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,5098.3
Resize_2XY_39,Resize,2XY,39,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,5116.54
Resize_2XY_40,Resize,2XY,40,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.67,True,5142.28
Resize_2XY_41,Resize,2XY,41,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,5163.15
Resize_2XY_42,Resize,2XY,42,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,5176.93
Resize_2XY_43,Resize,2XY,43,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,0.0,False,5183.96
Resize_2XY_44,Resize,2XY,44,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,5204.14
Resize_2XY_46,Resize,2XY,46,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,0.67,False,5217.33
Resize_2XY_47,Resize,2XY,47,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,1.0,True,5231.06
Resize_2XY_49,Resize,2XY,49,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,0.67,False,5261.67
Resize_2XY_48,Resize,2XY,48,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,True,0.67,True,5278.79
Colour_Red_0,Colour,Red,0,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.0,False,5282.66
Resize_2XY_45,Resize,2XY,45,Resize,2XY,1.0,True,True,Size of objects,Size of objects,True,2XY,2XY,True,False,1.0,False,5291.46
Colour_Red_1,Colour,Red,1,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,1.0,False,5295.85
Colour_Red_2,Colour,Red,2,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.67,False,5302.27
Colour_Red_4,Colour,Red,4,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.0,False,5316.13
Colour_Red_3,Colour,Red,3,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5327.14
Colour_Red_5,Colour,Red,5,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5336.1
Colour_Red_6,Colour,Red,6,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5339.82
Colour_Red_7,Colour,Red,7,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5355.99
Colour_Red_9,Colour,Red,9,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5369.77
Colour_Red_10,Colour,Red,10,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,1.0,False,5375.46
Colour_Red_11,Colour,Red,11,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5396.98
Colour_Red_8,Colour,Red,8,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5406.95
Colour_Red_12,Colour,Red,12,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.67,False,5419.96
Colour_Red_14,Colour,Red,14,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5430.88
Colour_Red_15,Colour,Red,15,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5445.45
Colour_Red_13,Colour,Red,13,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5524.72
Colour_Red_16,Colour,Red,16,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5524.72
Colour_Red_18,Colour,Red,18,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5538.43
Colour_Red_17,Colour,Red,17,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,0.67,True,5550.11
Colour_Red_19,Colour,Red,19,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,1.0,False,5566.9
Colour_Red_20,Colour,Red,20,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5574.18
Colour_Red_21,Colour,Red,21,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,0.67,True,5581.26
Colour_Red_22,Colour,Red,22,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5584.41
Colour_Red_23,Colour,Red,23,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,1.0,False,5598.18
Colour_Red_25,Colour,Red,25,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5634.16
Colour_Red_24,Colour,Red,24,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5639.24
Colour_Red_26,Colour,Red,26,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5640.48
Colour_Red_27,Colour,Red,27,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,0.67,True,5650.12
Colour_Red_28,Colour,Red,28,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5659.21
Colour_Red_29,Colour,Red,29,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5669.41
Colour_Red_30,Colour,Red,30,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5677.19
Colour_Red_31,Colour,Red,31,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.67,False,5687.89
Colour_Red_32,Colour,Red,32,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5690.68
Colour_Red_33,Colour,Red,33,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5698.16
Colour_Red_34,Colour,Red,34,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.67,False,5702.04
Colour_Red_36,Colour,Red,36,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.0,False,5724.8
Colour_Red_37,Colour,Red,37,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5737.6
Colour_Red_38,Colour,Red,38,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5746.74
Colour_Red_35,Colour,Red,35,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5755.21
Colour_Red_40,Colour,Red,40,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5767.44
Colour_Red_41,Colour,Red,41,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.67,False,5772.77
Colour_Red_39,Colour,Red,39,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5776.02
Colour_Red_42,Colour,Red,42,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,0.67,True,5782.44
Colour_Red_43,Colour,Red,43,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.0,False,5789.02
Colour_Red_45,Colour,Red,45,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5806.59
Colour_Red_44,Colour,Red,44,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.67,False,5819.79
Colour_Red_46,Colour,Red,46,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5820.06
Colour_Red_48,Colour,Red,48,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.0,False,5830.95
Colour_Red_47,Colour,Red,47,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,True,1.0,True,5831.69
Colour_Red_49,Colour,Red,49,Colour,Red,1.0,True,True,Color of objects,Color of objects,True,Red,Red,True,False,0.0,False,5842.8
Colour_Green_0,Colour,Green,0,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5854.96
Colour_Green_1,Colour,Green,1,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5868.35
Colour_Green_2,Colour,Green,2,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5883.01
Colour_Green_3,Colour,Green,3,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5884.57
Colour_Green_4,Colour,Green,4,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,0.67,True,5892.19
Colour_Green_6,Colour,Green,6,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5901.1
Colour_Green_7,Colour,Green,7,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5912.24
Colour_Green_5,Colour,Green,5,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5919.63
Colour_Green_8,Colour,Green,8,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5923.67
Colour_Green_10,Colour,Green,10,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5940.82
Colour_Green_11,Colour,Green,11,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,False,0.67,False,5942.62
Colour_Green_9,Colour,Green,9,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5951.29
Colour_Green_13,Colour,Green,13,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5958.45
Colour_Green_12,Colour,Green,12,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,False,0.0,False,5963.47
Colour_Green_14,Colour,Green,14,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5967.5
Colour_Green_16,Colour,Green,16,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5984.41
Colour_Green_17,Colour,Green,17,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,0.67,True,5993.03
Colour_Green_15,Colour,Green,15,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,5996.05
Colour_Green_18,Colour,Green,18,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6014.24
Colour_Green_19,Colour,Green,19,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,False,1.0,False,6018.56
Colour_Green_20,Colour,Green,20,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6020.9
Colour_Green_21,Colour,Green,21,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6029.25
Colour_Green_22,Colour,Green,22,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6058.45
Colour_Green_24,Colour,Green,24,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6062.22
Colour_Green_23,Colour,Green,23,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,False,0.67,False,6066.04
Colour_Green_25,Colour,Green,25,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6074.79
Colour_Green_27,Colour,Green,27,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,False,0.5,False,6096.66
Colour_Green_28,Colour,Green,28,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6102.81
Colour_Green_26,Colour,Green,26,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6102.91
Colour_Green_29,Colour,Green,29,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,0.67,True,6110.79
Colour_Green_30,Colour,Green,30,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6115.38
Colour_Green_31,Colour,Green,31,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6125.87
Colour_Green_32,Colour,Green,32,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6134.06
Colour_Green_33,Colour,Green,33,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6148.43
Colour_Green_34,Colour,Green,34,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6152.96
Colour_Green_36,Colour,Green,36,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,0.67,True,6166.38
Colour_Green_35,Colour,Green,35,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6170.34
Colour_Green_37,Colour,Green,37,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6177.09
Colour_Green_39,Colour,Green,39,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6193.54
Colour_Green_38,Colour,Green,38,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,6196.07
Colour_Green_40,Colour,Green,40,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,False,0.0,False,6197.64
