task_id,correct,predicted_rows,gt_rows,elapsed_s,raw_response
1ae2feb7_2,False,8,8,27.62,"0 0 0 0 0 0 0 0 0 0 0 0 3 0 0  
0 0 0 0 0 0 0 0 0 0 0 0 3 4 3  
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0  
0 0 0 0 0 0 0 0 0 0 0 0 3 7 7  
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0  
0 0 0 0 0 0 0 0 0 0 0 0 3 6 6  
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0  
0 0 0 0 0 0 0 0 0 0 0 0 3 5 5  "
1ae2feb7_0,False,10,10,28.01,"0 5 5 5 5 4 5 0 5 0 5 0 5 0 5 0 5 0 5 0  
0 0 0 1 1 4 1 0 1 0 1 0 1 0 1 0 1 0 1 0  
0 0 0 0 2 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 7 6 6 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6  
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0  
6 6 8 8 8 4 8 0 8 6 8 0 8 0 8 6 8 0 8 6  
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  "
16de56c4_1,False,9,9,29.3,"0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0"
291dc1e1,False,24,18,29.64,"3 3 8 4 4 8  
3 3 8 4 4 8  
3 3 8 8 8 8  
3 3 8 8 8 8  
7 3 8 6 3 8  
7 3 8 6 3 8  
7 7 8 3 3 8  
7 7 8 3 3 8  
8 8 8 8 8 8  
8 8 8 8 8 8  
5 5 8 6 6 8  
5 5 8 6 6 8  
8 8 8 6 6 8  
8 8 8 6 6 8  
7 7 8 6 6 8  
7 9 8 6 6 8  
9 7 8 8 8 8  
7 7 8 8 8 8  
8 8 8 9 9 8  
8 8 8 9 9 8  
9 9 8 8 8 8  
9 9 8 8 8 8  
9 9 8 4 4 8  
9 9 8 4 4 8  "
a25697e4_1,False,30,30,31.36,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 "
dd6b8c4b_1,False,11,11,31.75,"7 7 7 6 9 7 9 6 7 7 7  
7 7 7 6 6 6 6 6 7 7 7  
7 7 7 7 7 7 7 7 7 7 7  
7 7 7 6 6 7 6 6 6 6 7  
7 7 7 6 9 9 9 6 7 7 7  
7 7 7 6 9 2 3 6 7 7 7  
7 7 7 6 3 3 3 6 7 7 7  
7 7 7 6 6 6 7 6 6 6 7  
7 7 7 6 7 7 7 6 7 7 7  
7 7 7 6 7 6 6 6 7 7 7  
7 7 7 6 9 7 9 6 7 7 7  "
446ef5d2_1,False,20,20,32.5,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9 8 8
8 8 8 8 8 8 8 9 3 3 3 3 3 3 3 3 3 9 8 8
8 8 8 8 8 8 8 9 3 9 9 9 9 9 9 9 3 9 8 8
8 8 8 8 8 8 8 9 3 3 3 3 3 3 3 3 3 9 8 8
8 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 "
b5ca7ac4,False,24,22,32.63,"9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 2 2 2 2 2 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 2 4 4 4 2 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 2 4 4 4 2 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 2 4 4 4 2 9 9 9 9 2 2 2 2 2 9 9 9 9 9 9 9
9 2 2 2 2 2 9 9 9 9 2 3 3 3 2 9 8 8 8 8 8 9
9 9 9 9 9 9 9 9 9 9 2 3 3 3 2 9 8 4 4 4 8 9
9 9 9 9 9 9 9 9 9 9 2 3 3 3 2 9 8 4 4 4 8 9
9 9 9 9 9 9 9 9 9 9 2 2 2 2 2 9 8 4 4 4 8 9
9 9 8 8 8 8 8 9 9 9 9 9 9 9 9 9 8 8 8 8 8 9
9 9 8 1 1 1 8 9 9 9 8 8 8 8 8 9 9 9 9 9 9 9
9 9 8 1 1 1 8 9 "
62593bfd_0,False,24,25,32.72,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"
446ef5d2_0,False,25,26,32.93,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 "
38007db0_1,False,19,25,33.58,"1 1 1 1 1 1 1
1 3 3 3 3 3 1
1 3 8 8 8 3 1
1 3 3 8 3 3 1
1 3 8 8 8 3 1
1 3 3 3 3 3 1
1 1 1 1 1 1 1
1 3 3 3 3 3 1
1 3 8 8 8 3 1
1 3 3 8 3 3 1
1 3 8 8 8 3 1
1 3 3 3 3 3 1
1 1 1 1 1 1 1
1 3 3 3 3 3 1
1 3 8 8 8 3 1
1 3 8 3 3 3 1
1 3 8 8 8 3 1
1 3 3 3 3 3 1
1 1 1 1 1 1 1"
dd6b8c4b_0,False,11,11,33.59,"6 6 9 7 7 7 7 7 9 6 6  
6 6 6 6 6 6 6 6 6 6 6  
6 6 6 7 7 7 7 7 6 6 7  
7 6 7 6 6 7 6 6 7 6 6  
7 6 7 6 9 9 9 6 7 6 7  
7 6 7 7 9 2 3 7 7 6 6  
7 6 7 6 9 9 9 6 7 6 7  
7 6 7 6 6 7 6 6 7 6 6  
7 6 6 7 7 7 7 7 6 6 7  
6 6 6 6 6 6 6 6 6 6 6  
6 6 6 7 7 7 7 7 6 6 6  "
64efde09,False,29,29,33.81,"8 8 8 8 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 9 9 9 4 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 4 2 8 8 8 8 8 8 8 8 8 8 8 8 3 2 2 2 2 1 1 8 8 8 8
6 6 6 6 4 2 8 8 8 8 8 8 8 8 8 8 8 8 3 4 4 4 4 4 1 8 8 8 8
8 8 8 8 4 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 9 9 9 4 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 3 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 "
28a6681f,False,10,10,33.96,"1 1 0 0 0 0 0 0 0 0  
9 9 0 0 0 0 0 0 0 0  
0 9 9 0 0 0 0 0 0 0  
0 0 9 9 9 0 0 0 0 0  
0 0 0 0 9 9 9 0 0 0  
0 0 0 0 0 0 0 5 0 5  
3 0 0 0 0 0 0 0 0 5  
3 3 0 0 0 0 5 5 0 5  
3 3 3 0 0 5 5 5 0 5  
3 3 3 3 5 5 5 5 0 5  "
4c3d4a41_1,False,8,8,35.76,"0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5  
0 0 0 0 0 0 0 0 0 5 0 3 0 2 0 4 0 7 0 5  
0 0 0 0 0 0 0 0 0 5 0 3 0 2 0 4 0 5 0 5  
0 0 0 0 0 0 0 0 0 5 0 3 0 2 0 4 0 5 0 5  
0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 5 0 5  
0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 0 5  
0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 5  
0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5  "
16de56c4_0,False,9,9,36.25,"0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 7 0 7  
0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 0 8  
0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 6 0 0 0 0 6  
0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 2  
0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 5 5  
0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 2 0 0 2  
0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0  "
4c3d4a41_0,False,8,8,36.45,"0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5  
0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 5 0 8 0 5  
0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 5 0 8 0 5  
0 0 0 0 0 0 0 0 0 5 0 9 0 6 0 3 0 5 0 5  
0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 5 0 5  
0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 0 5  
0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 5  
0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5  "
31f7f899,False,17,17,36.53,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 8 5 5 5 8 8 2 2 2 8 8 8 8 8 8 8
9 8 5 5 5 8 8 2 2 2 8 8 8 8 8 8 8
9 6 5 5 5 6 6 2 2 2 6 6 6 6 6 6 7
9 8 5 5 5 8 8 2 2 2 8 8 8 8 8 8 8
9 8 5 5 5 8 8 2 2 2 8 8 8 8 8 8 8
9 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 "
8b7bacbf_1,False,22,22,37.74,"0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 8 8 0
0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 8 8 8 8
0 0 0 0 2 2 1 1 0 0 0 0 0 0 0 0 1 1 8 8 8 8 8 8 8 8
0 0 0 2 4 4 2 0 0 0 0 0 0 0 0 0 0 8 8 8 8 8 8 8 8 0
0 0 0 2 4 4 2 0 0 0 0 0 0 0 0 0 0 8 8 8 8 8 8 8 8 0
0 0 0 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 8 8 1 1 1 1 1 0
0 0 1 1 0 0 1 1 6 6 6 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
0 0 1 0 0 0 0 6 0 0 0 6 0 0 0 8 8 0 0 0 0 0 0 0 1 0
0 0 1 0 0 0 0 6 0 0 0 6 0 0 8 8 8 8 0 0 0 5 5 5 1 0
0 0 1 0 0 0 0 6 0 0 0 6 0 0 8 8 "
a25697e4_0,False,30,30,38.34,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 "
38007db0_0,False,29,29,38.65,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 8 8 8 8 8 8 4 8 8 8 8 8 8 4
4 8 1 1 8 1 8 4 8 1 1 8 1 8 4
4 8 1 8 8 1 8 4 8 1 8 8 1 8 4
4 8 1 1 1 1 8 4 8 1 1 1 1 8 4
4 8 1 8 8 1 8 4 8 1 8 8 1 8 4
4 8 8 8 8 8 8 4 8 8 8 8 8 8 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 8 8 8 8 8 8 4 8 8 8 8 8 8 4
4 8 1 1 8 1 8 4 8 1 1 8 1 8 4
4 8 1 8 8 1 8 4 8 1 8 8 1 8 4
4 8 1 1 1 1 8 4 8 1 1 1 1 8 4
4 8 1 8 8 1 8 4 8 1 8 8 1 8 4
4 8 8 8 8 8 8 4 8 8 8 8 8 8 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 8 8 8 8 8 8 4 8 8 8 8 8 8 4
4 8 1 1 8 1 8 4 8 1 "
edb79dae,False,13,21,39.61,"5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5
5 4 9 9 9 9 4 8 8 8 8 4 7 7 7 7 4 6 6 6 4 3 3 3 4 2 2 2 4 5
5 4 9 9 9 9 4 8 8 4 4 4 7 7 4 4 4 6 6 4 4 3 3 3 4 2 2 2 4 5
5 4 9 4 9 9 4 8 8 4 4 4 7 7 7 7 4 6 6 6 4 3 3 3 4 2 2 2 4 5
5 4 9 4 9 9 4 8 8 8 8 4 7 4 4 7 4 6 4 6 4 3 3 3 4 2 2 2 4 5
5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5
5 4 6 6 6 6 4 9 9 9 9 4 8 8 8 8 4 7 7 7 4 3 3 3 4 2 2 2 4 5
5 4 4 6 6 4 4 9 9 9 "
8b7bacbf_0,False,30,30,39.94,"6 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 8
1 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3
5 5 5 1 9 9 1 1 1 1 1 1 1 9 9 9 9 9 9 9 5 5 5 5 5 5 3 3 5 5
5 5 5 9 5 5 9 5 5 5 5 5 9 5 5 5 5 5 5 5 9 5 5 5 5 5 3 5 5 5
5 5 5 9 5 5 9 5 5 5 5 5 9 5 5 5 5 5 5 5 9 5 5 5 5 3 3 5 5 5
5 5 5 5 9 9 5 5 5 5 5 5 5 9 9 9 9 9 9 9 1 1 1 1 5 3 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 3 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 1 5 5 5
5 5 5 5 5 5 5 5 5 5 "
89565ca0,False,5,5,40.58,"9 9 9 9  
2 2 9 9  
1 1 1 9  
3 3 3 3  
4 4 4 4  "
6e453dd6,False,25,25,41.83,"6 6 6 6 6 6 6 6 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 0 0 0 0 6 6 5 6 6 6
6 6 0 6 0 6 6 6 5 6 6 6
6 6 0 0 0 0 0 6 5 6 6 6
6 6 6 6 6 6 0 6 5 6 6 6
6 6 6 6 6 6 0 6 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 6 6 6 0 0 0 5 6 6 6
6 6 6 6 6 6 0 6 5 6 6 6
6 6 6 6 6 0 0 0 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 6 6 0 0 0 0 5 6 6 6
6 6 6 6 0 6 6 0 5 6 6 6
6 6 6 6 0 0 0 0 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 0 0 0 6 6 6 5 6 6 6
6 6 0 6 0 6 6 6 5 6 6 6
6 6 0 0 0 0 6 6 5 6 6 6
6 6 0 6 0 6 6 6 5 6 6 6
6 6 0 0 0 6 6 6 5 6 "
de809cff,False,30,30,42.68,"0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 0 0 0 6 6 0 6 6 6 6 6 6 6 0 6 6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 0 6 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 1 0 0 0 0 0 6 6 1 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 6 6 6 6
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 0 6 6 6
0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 6 6 6 6 6 6 6 6 6
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 0 6
0 1 1 1 1 1 1 1 1 1 "
e8686506,False,9,8,43.22,"3 8 8 8 3  
8 4 4 4 8  
8 4 1 4 8  
8 4 4 4 8  
3 8 6 8 3  
4 6 6 6 4  
4 9 9 9 4  
4 9 6 9 4  
3 8 6 8 3  "
fc7cae8d,False,20,20,45.0,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 "
8698868d,False,17,14,45.26,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 9 9 9 9 9 9 4 4 4 4 4 4 4 4 4
4 9 4 4 9 4 9 4 4 4 4 4 4 4 4 4
4 9 4 4 9 4 9 4 4 4 4 4 4 4 4 4
4 9 9 9 9 4 9 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 6 6 6 6 4 4 0 0 0 0 0 4 4 4
4 6 6 6 6 6 4 4 0 7 7 7 7 4 4 4
4 6 6 6 6 6 4 4 0 7 0 7 7 4 4 4
4 6 6 6 6 6 4 4 0 7 7 7 7 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
9 9 9 9 9 9 9 2 2 2 2 2 2 7 7 7
9 9 4 9 4 9 9 2 2 2 2 2 2 7 4 7
9 9 9 9 9 9 9 2 2 2 2 2 2 7 7 7
3 3 3 3 3 3 3 8 8 8 8 8 8 1 1 1
3 3 4 3 3 3 3 8 8 4 "
20270e3b_0,False,8,5,45.46,"4 4 4 4 4 4 4 4
4 1 4 1 4 1 4 7
4 1 4 1 4 1 4 1
4 1 4 1 4 1 4 1
1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1
1 1 1 7 1 1 1 1
1 4 1 4 1 1 1 1"
35ab12c3,False,21,21,46.45,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 6 6 6 7 1 1 1 1 1 1 1 3 0 0 0 0 0 0
0 0 4 4 4 4 4 4 4 4 4 4 4 4 3 0 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 "
20270e3b_1,False,11,8,46.48,"4 4 4 1 1
4 1 1 4 1
4 1 1 1 4
4 4 4 4 4
1 1 1 7 7
1 1 1 1 1
7 7 1 1 1
4 4 4 4 4
4 1 1 1 4
1 4 1 1 4
1 1 4 4 4"
e3721c99_1,False,30,30,47.86,"0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4 4 4 0 1 0 0 0 4 4 4 4 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4 0 4 0 1 0 0 4 4 4 4 4 4 4 4 0 0 0 0 4 4 4 4 4 0 0 0 0 0
0 4 4 4 0 1 0 0 4 4 4 4 4 0 0 4 0 0 4 4 4 4 0 4 4 0 0 0 0 0
0 0 0 0 0 1 0 0 4 4 4 4 4 4 4 4 0 0 4 4 4 4 4 4 4 4 0 0 0 0
0 7 7 7 0 1 0 0 0 0 4 4 4 4 0 0 0 0 4 0 4 4 4 4 4 4 4 0 0 0
0 7 0 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 4 4 4 4 4 0 0 0
0 7 7 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 4 4 4 0 0 0 0 0
0 7 0 7 0 1 0 0 0 0 "
7491f3cf,False,7,7,49.38,"2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 5 5 8 5 8 2 5 3 5 3 5 2 7 7 5 7 7 2 5 3 5 3 5 2
2 5 5 8 5 5 2 3 3 5 3 3 2 7 5 5 5 7 2 5 3 5 3 3 2
2 5 5 8 8 8 2 5 5 5 5 5 2 5 5 5 5 5 2 5 5 5 5 5 2
2 5 5 5 5 5 2 3 3 5 3 3 2 7 5 5 5 7 2 3 3 5 3 3 2
2 5 5 5 5 5 2 5 3 5 3 5 2 7 7 5 7 7 2 5 3 5 3 5 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2"
