task_id,correct,predicted_rows,gt_rows,elapsed_s,raw_response
1ae2feb7_0,False,10,10,25.88,"0 5 5 5 5 4 5 0 5 0 5 0 5 0 5 0 5 0 5 0
0 0 0 1 1 4 1 0 1 0 1 0 1 0 1 0 1 0 1 0
0 0 0 0 2 4 2 0 0 2 0 0 2 0 0 2 0 0 2 0
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 7 6 6 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 6 8 8 8 4 8 0 0 8 0 0 8 0 0 8 0 0 8 0
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
58f5dbd5,False,13,19,25.88,"3 3 3 3 3 3 3 3 3 3 3 3 3
3 2 2 2 3 9 9 9 3 8 8 8 3
3 2 3 2 3 9 3 9 3 8 3 8 3
3 2 2 2 3 9 9 9 3 8 8 8 3
3 3 3 3 3 3 3 3 3 3 3 3 3
3 5 5 5 3 1 1 1 3 4 4 4 3
3 5 3 5 3 1 3 1 3 4 3 4 3
3 5 5 5 3 1 1 1 3 4 4 4 3
3 3 3 3 3 3 3 3 3 3 3 3 3
3 8 8 8 3 7 7 7 3 2 2 2 3
3 8 3 8 3 7 3 7 3 2 3 2 3
3 8 8 8 3 7 7 7 3 2 2 2 3
3 3 3 3 3 3 3 3 3 3 3 3 3"
97d7923e,False,10,10,25.88,"1 2 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0
0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 1 0
0 2 0 4 0 0 0 0 3 0 0 0 0 0 0 0 1 0 1 0
0 2 0 4 0 0 0 0 3 0 3 0 0 0 0 0 1 0 1 1
0 2 0 4 0 0 3 0 3 0 3 0 0 2 0 4 1 0 1 1
0 2 0 4 0 0 3 0 3 0 3 0 0 2 0 4 1 0 1 1
0 2 0 4 0 0 3 0 3 0 3 0 0 2 0 4 1 0 1 1"
16de56c4_0,False,9,9,26.98,"0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 5 7
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 2 2
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 5 5
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 2 2
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 5 5
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 2 6
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 5 5
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 2 8
0 0 0 6 0 0 9 4 0 7 0 0 0 1 0 6 0 8 7 7 7"
16de56c4_1,False,9,9,27.36,"0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0
0 2 0 0 3 0 0 4 0 6 0 7 0 7 0 9 0 2 0 7 0"
6e4f6532_0,False,30,30,27.72,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 3 3
1 1 7 7 7 7 7 7 7 7 7 7 7 7 2 2 7 7 7 7 7 7 7 7 7 7 "
a25697e4_0,False,30,30,29.53,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 "
1ae2feb7_1,False,8,8,29.86,"0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0 0 2 3 0 0
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0 4 4 3 4 0
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 6 6 6 6 3 6 6
0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0 9 7 3 7 0"
291dc1e1,False,22,18,30.24,"3 3 8 4 4 8
3 3 8 4 4 8
3 3 8 8 8 8
3 3 8 8 8 8
3 3 8 6 3 8
3 7 8 6 3 8
7 3 8 3 3 8
7 3 8 3 3 8
5 5 8 6 6 8
5 5 8 6 6 8
8 8 8 6 6 8
8 8 8 6 6 8
7 7 8 6 6 8
7 9 8 6 6 8
9 7 8 8 8 8
7 7 8 8 8 8
8 8 8 9 9 8
8 8 8 9 9 8
9 9 8 8 8 8
9 9 8 8 8 8
9 9 8 4 4 8
9 9 8 4 4 8"
dd6b8c4b_0,False,11,11,30.57,"6 6 9 7 7 7 7 7 9 6 6
6 6 6 6 6 6 6 6 6 6 6
9 6 9 7 7 7 7 7 9 6 7
7 6 7 6 6 7 6 6 7 6 9
7 6 7 6 9 9 9 6 7 6 7
7 6 7 7 9 2 3 7 7 6 9
7 6 7 6 3 3 3 6 7 6 7
7 6 7 6 6 7 6 6 7 6 9
7 6 9 7 7 9 7 7 9 6 7
7 6 6 6 6 6 6 6 7 6 6
7 7 7 7 7 7 7 7 7 6 6"
dd6b8c4b_1,False,11,11,30.57,"7 7 7 6 9 7 9 6 7 7 7
7 7 7 6 6 6 6 6 7 7 7
7 7 7 7 7 7 7 7 7 7 7
6 6 7 6 6 7 6 6 6 6 7
7 7 7 6 9 9 9 6 7 7 7
7 6 6 6 9 2 3 6 7 6 6
7 7 7 6 3 3 3 6 7 7 7
6 6 7 6 6 6 7 6 6 6 7
7 7 7 6 7 7 7 6 7 7 7
7 6 6 6 7 6 6 6 7 6 6
7 7 7 6 7 7 7 6 7 7 7"
38007db0_0,False,29,29,31.26,"4 4 4 4 4 4 4
4 8 8 8 8 8 4
4 8 1 1 8 1 4
4 8 1 8 8 1 4
4 8 1 1 1 1 4
4 8 1 8 8 1 4
4 8 8 8 8 8 4
4 4 4 4 4 4 4
4 8 8 8 8 8 4
4 8 1 8 1 1 4
4 8 1 8 8 1 4
4 8 1 1 1 1 4
4 8 1 8 8 1 4
4 8 8 8 8 8 4
4 4 4 4 4 4 4
4 8 8 8 8 8 4
4 8 1 1 8 1 4
4 8 1 8 8 1 4
4 8 1 1 1 1 4
4 8 1 8 8 1 4
4 8 8 8 8 8 4
4 4 4 4 4 4 4
4 8 8 8 8 8 4
4 8 1 1 8 1 4
4 8 1 8 8 1 4
4 8 1 8 1 1 4
4 8 1 1 8 1 4
4 8 8 8 8 8 4
4 4 4 4 4 4 4"
446ef5d2_1,False,20,20,32.64,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9 8 8
8 8 8 8 8 8 9 3 3 3 3 3 3 3 3 3 3 9 8 8
8 8 8 8 8 8 9 3 9 9 9 9 9 9 9 3 3 9 8 8
8 8 8 8 8 8 9 3 9 9 9 9 9 9 9 3 3 9 8 8
8 8 8 8 8 8 9 3 9 9 9 9 9 9 9 3 3 9 8 8
8 8 8 8 8 8 9 3 9 9 9 9 9 9 9 3 3 9 8 8
8 8 8 8 8 8 9 3 9 9 9 9 9 9 9 3 3 9 8 8
8 8 8 8 8 8 9 3 3 3 3 3 3 3 3 3 3 9 8 8
8 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9 8 8
8 8 8 8 8 8 8 8 8 8 "
28a6681f,False,10,10,33.63,"1 1 0 0 0 0 0 0 0 0
9 9 0 0 0 0 0 0 0 0
0 9 9 0 0 0 0 0 0 0
0 0 9 9 9 0 0 0 0 5
0 0 0 0 9 9 9 0 0 5
0 0 0 0 0 0 0 5 0 5
3 0 0 0 0 0 0 0 0 5
3 3 0 0 0 0 5 5 0 5
3 3 3 0 0 5 5 5 0 5
3 3 3 3 5 5 5 5 0 5"
38007db0_1,False,25,25,33.96,"1 1 1 1 1 1 1
1 3 3 3 3 3 1
1 3 8 3 8 3 1
1 3 3 8 3 3 1
1 3 8 8 8 3 1
1 3 3 3 3 3 1
1 1 1 1 1 1 1
1 3 3 3 3 3 1
1 3 8 8 8 3 1
1 3 3 8 3 3 1
1 3 8 8 8 3 1
1 3 3 3 3 3 1
1 1 1 1 1 1 1
1 3 3 3 3 3 1
1 3 8 8 8 3 1
1 3 3 8 3 3 1
1 3 8 8 8 3 1
1 3 3 3 3 3 1
1 1 1 1 1 1 1
1 3 3 3 3 3 1
1 3 8 8 8 3 1
1 3 3 8 3 3 1
1 3 8 8 3 3 1
1 3 3 3 3 3 1
1 1 1 1 1 1 1"
b5ca7ac4,False,22,22,34.29,"9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 2 2 2 2 2
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 2 4 4 4 2
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 2 4 4 4 2
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 2 4 4 4 2
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 2 2 2 2 2
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 "
446ef5d2_0,False,26,26,34.64,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 "
31f7f899,False,17,17,35.28,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
9 6 5 5 5 6 6 2 2 2 6 6 6 6 6 6 7
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 "
edb79dae,False,13,21,35.73,"5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5
5 4 9 9 9 9 4 2 2 2 2 4 8 8 8 8 4 6 6 6 6 4 3 3 3 3 4 1 1 5
5 4 9 9 9 9 4 2 2 4 2 4 8 8 4 8 4 6 6 4 6 4 3 3 4 3 4 1 1 5
5 4 9 4 9 9 4 2 2 4 2 4 8 8 4 8 4 6 6 4 6 4 3 3 4 3 4 1 1 5
5 4 9 4 9 9 4 2 2 2 2 4 8 8 8 8 4 6 6 6 6 4 3 3 3 3 4 1 1 5
5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5
5 4 3 3 3 3 4 1 1 1 1 4 7 7 7 7 4 9 9 9 9 4 2 2 2 2 4 8 8 5
5 4 3 3 4 3 4 1 1 4 "
a25697e4_1,False,30,30,36.06,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
"
4c3d4a41_0,False,8,8,36.06,"0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5
0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 3 0 8 0 5
0 0 0 0 0 0 0 0 0 5 0 5 0 6 0 3 0 5 0 5
0 0 0 0 0 0 0 0 0 5 0 9 0 6 0 5 0 5 0 5
0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 5 0 5
0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 0 5
0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 5
0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5"
8b7bacbf_1,False,22,22,36.87,"0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 8 8 0
0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 8 7 7 8
0 0 0 0 2 2 1 1 0 0 0 0 0 0 0 0 1 1 8 8 0 0 8 7 7 8
0 0 0 2 7 7 2 0 0 0 0 0 0 0 0 0 0 8 7 7 8 0 0 8 8 0
0 0 0 2 7 7 2 0 0 0 0 0 0 0 0 0 0 8 7 7 8 0 0 0 0 0
0 0 0 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 8 8 1 0 0 0 0 0
0 0 1 1 0 0 1 1 6 6 6 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
0 0 1 0 0 0 0 6 7 7 7 6 0 0 0 8 8 0 0 0 0 0 0 0 1 0
0 0 1 0 0 0 0 6 7 7 7 6 0 0 8 7 7 8 0 0 0 5 5 5 1 0
0 0 1 0 0 0 0 6 7 7 7 6 0 0 8 7 "
4c3d4a41_1,False,8,8,37.53,"0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5
0 0 0 0 0 0 0 0 0 5 0 3 0 2 0 4 0 7 0 5
0 0 0 0 0 0 0 0 0 5 0 5 0 2 0 4 0 5 0 5
0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 4 0 5 0 5
0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 5 0 5 0 5
0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 0 5
0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 5
0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5"
fc7cae8d,False,12,20,38.37,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 7 4 0 0 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4
4 7 4 4 4 4 4 6 4 6 6 6 6 6 4 4 4 4 4 4 4
4 7 4 4 4 4 4 6 4 6 4 4 4 6 4 7 4 0 0 0 0
4 7 4 6 4 6 6 6 6 6 4 4 4 6 4 7 4 0 0 0 0
4 7 4 6 6 4 4 4 4 4 4 4 4 4 4 7 4 4 0 0 0
4 7 4 4 4 4 4 4 4 4 4 4 4 4 4 7 4 4 0 0 0
4 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 4 4 0 0 0
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 0 0 0
4 8 8 9 4 9 4 9 4 9 4 9 4 9 4 9 4 4 0 0 0
4 8 8 9 4 9 4 9 4 9 4 9 4 9 4 9 4 4 0 0 0
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 0 "
89565ca0,False,6,5,39.48,"9 9 9 9
2 2 9 9
3 3 3 9
8 8 8 9
1 1 1 9
4 4 4 9"
8b7bacbf_0,False,30,30,39.97,"6 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 8
1 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3
5 5 5 1 9 9 1 1 1 1 1 1 1 9 9 9 9 9 9 9 5 5 5 5 5 5 3 3 5 5
5 5 5 9 5 5 9 5 5 5 5 5 9 5 5 5 5 5 5 5 9 5 5 5 5 5 3 5 5 5
5 5 5 9 5 5 9 5 5 5 5 5 9 5 5 5 5 5 5 5 9 5 5 5 5 3 3 5 5 5
5 5 5 5 9 9 5 5 5 5 5 5 5 9 9 9 9 9 9 9 1 1 1 1 5 3 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 3 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 3 1 5 5 5
5 5 5 5 5 5 5 5 5 5 "
8698868d,False,30,14,41.56,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 9 9 9 9 9 9 4 4 1 1 1 1 1 4 4
4 9 4 9 4 9 9 4 4 1 4 4 4 1 4 4
4 9 9 9 9 9 9 4 4 1 4 4 4 1 4 4
4 9 4 9 4 9 9 4 4 1 4 4 4 1 4 4
4 9 9 9 9 9 9 4 4 1 1 1 1 1 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 6 6 6 6 6 4 4 4 0 0 0 0 0 4 4
4 6 6 6 6 6 4 4 4 0 4 0 0 0 4 3
4 6 6 6 6 6 4 4 4 0 0 4 0 0 4 3
4 6 6 6 6 6 4 4 4 0 0 0 4 0 4 3
4 6 6 6 6 6 4 4 4 0 0 0 0 0 4 3
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 "
6e453dd6,False,25,25,41.9,"6 6 6 6 6 6 6 6 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 0 0 0 0 6 6 5 6 6 6
6 6 0 6 0 6 6 6 5 2 2 2
6 6 0 0 0 0 0 6 5 6 6 6
6 6 6 6 6 6 0 6 5 6 6 6
6 6 6 6 6 6 0 6 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 6 6 6 0 0 0 5 6 6 6
6 6 6 6 6 6 6 0 5 2 2 2
6 6 6 6 6 0 0 0 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 6 6 0 0 0 0 5 6 6 6
6 6 6 6 0 6 6 0 5 2 2 2
6 6 6 6 0 0 0 0 5 6 6 6
6 6 6 6 6 6 6 6 5 6 6 6
6 6 0 0 0 6 6 6 5 6 6 6
6 6 0 6 0 6 6 6 5 2 2 2
6 6 0 0 0 0 6 6 5 6 6 6
6 6 0 6 0 6 6 6 5 2 2 2
6 6 0 0 0 6 6 6 5 6 "
898e7135,False,30,30,41.9,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 "
e8686506,False,8,8,42.6,"3 8 8 8 3
3 8 1 8 3
3 8 1 8 3
3 8 1 8 3
3 8 8 8 3
3 9 6 9 3
3 9 6 9 3
3 9 6 9 3"
53fb4810,False,25,25,42.6,"8 8 8 8 8 8 8 8 8 2 5 8 8 8 1 1 8 8
8 8 8 8 8 8 8 8 8 7 3 8 8 1 1 1 1 8
8 8 8 8 8 8 8 8 8 1 1 8 8 8 1 1 8 8
8 8 8 8 8 8 8 8 1 1 1 1 8 8 2 4 8 8
8 8 8 1 1 8 8 8 8 1 1 8 8 8 3 5 8 8
8 8 1 1 1 1 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 4 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 6 2 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 4 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 6 2 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 4 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 6 2 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 4 3 8 8 8 8 2 5 8 8 8 8 8 "
de809cff,False,30,30,43.61,"0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 0 0 0 6 6 8 6 6 6 6 6 6 6 8 6 6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 0 6 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 1 0 0 0 0 0 6 6 1 6 6 6 6 6 6 6 6 6 6 6 6 6 6 8 6 6 6 6
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 8 6 6 6
0 1 1 1 8 1 1 1 1 1 1 1 1 8 1 1 1 1 1 1 1 6 6 6 6 6 6 6 6 6
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 8 6
0 1 1 1 1 1 1 1 1 1 "
c4d067a0,False,27,27,43.94,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 1 3 1 3 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 4 3 4 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 1 3 4 3 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 "
20270e3b_1,False,8,8,44.94,"4 4 4 1 1
4 1 1 4 1
4 1 1 1 4
4 4 4 4 4
4 4 4 4 4
4 1 1 1 4
1 4 1 1 4
1 1 4 4 4"
